week,state,total_sequences,alpha_pct,beta_pct,gamma_pct,delta_pct,omicron_pct,other_pct
2021-03-08,West Virginia,582,0.22164948453608246,0,0,0,0,0.7783505154639175
2021-03-22,West Virginia,809,0.4437577255871446,0.002472187886279357,0,0,0,0.5537700865265761
2021-04-05,West Virginia,837,0.6594982078853047,0.0011947431302270011,0.0035842293906810036,0.0011947431302270011,0,0.33452807646356036
2021-04-19,West Virginia,882,0.6337868480725624,0.0011337868480725624,0.0045351473922902496,0.003401360544217687,0,0.3571428571428571
2021-05-03,West Virginia,810,0.6370370370370371,0,0.008641975308641974,0.0012345679012345679,0,0.3530864197530864
2021-05-17,West Virginia,504,0.6587301587301587,0.003968253968253968,0.003968253968253968,0.003968253968253968,0,0.3293650793650794
2021-05-31,West Virginia,211,0.6682464454976303,0,0.023696682464454975,0.009478672985781991,0,0.2985781990521327
2021-06-14,West Virginia,88,0.7159090909090909,0,0.011363636363636364,0.14772727272727273,0,0.12499999999999996
2021-06-28,West Virginia,95,0.3684210526315789,0,0.010526315789473684,0.5263157894736842,0,0.09473684210526315
2021-07-12,West Virginia,269,0.08550185873605948,0,0.01858736059479554,0.8550185873605948,0,0.04089219330855026
2021-07-26,West Virginia,719,0.004172461752433936,0,0.013908205841446454,0.980528511821975,0,0.0013908205841446572
2021-08-09,West Virginia,1131,0,0,0.004420866489832007,0.9946949602122016,0,8.841732979663862e-4
2021-08-23,West Virginia,1782,0,0,0,0.9977553310886644,0,0.002244668911335568
2021-09-06,West Virginia,1625,0,0,0,0.9981538461538462,0,0.0018461538461538307
2021-09-20,West Virginia,1527,0,0,0,0.9980353634577603,0,0.0019646365422396617
2021-10-04,West Virginia,1654,0,0,0,0.9969770253929867,0,0.0030229746070132846
2021-10-18,West Virginia,1452,0,0,0,0.9986225895316805,0,0.0013774104683195176
2021-11-01,West Virginia,1340,0,0,0,0.9932835820895523,0,0.006716417910447747
2021-11-15,West Virginia,901,0,0,0,0.9966703662597114,0,0.0033296337402886067
2021-11-29,West Virginia,1301,0,0,0,0.9938508839354343,0.006149116064565719,-2.2551405187698492e-17
2021-12-13,West Virginia,1000,0,0,0,0.862,0.136,0.0020000000000000018
2021-12-27,West Virginia,858,0,0,0,0.18997668997668998,0.8076923076923077,0.002331002331002363
2022-01-10,West Virginia,1316,0,0,0,0.0425531914893617,0.9574468085106383,0
2022-01-24,West Virginia,1219,0,0,0,0.003281378178835111,0.9967186218211649,0
2022-02-07,West Virginia,1129,0,0,0,0,1,0
2022-02-21,West Virginia,737,0,0,0,0,1,0
2022-03-07,West Virginia,144,0,0,0,0,1,0
2020-04-27,Missouri,21,0,0,0,0,0,1
2020-05-11,Missouri,19,0,0,0,0,0,1
2020-05-25,Missouri,16,0,0,0,0,0,1
2020-06-08,Missouri,27,0,0,0,0,0,1
2020-06-22,Missouri,20,0,0,0,0,0,1
2020-07-06,Missouri,31,0,0,0,0,0,1
2020-07-20,Missouri,35,0,0,0,0,0,1
2020-08-03,Missouri,69,0,0,0,0,0,1
2020-08-17,Missouri,38,0,0,0,0,0,1
2020-08-31,Missouri,75,0,0,0,0,0,1
2020-09-14,Missouri,9,0,0,0,0,0,1
2020-09-28,Missouri,21,0,0,0,0,0,1
2020-10-12,Missouri,11,0,0,0,0,0,1
2020-10-26,Missouri,59,0,0,0,0,0,1
2020-11-09,Missouri,30,0,0,0,0,0,1
2020-11-23,Missouri,19,0,0,0,0,0,1
2020-12-07,Missouri,80,0,0,0,0,0,1
2020-12-21,Missouri,114,0,0,0,0,0,1
2021-01-11,Missouri,91,0,0,0,0,0,1
2021-01-25,Missouri,355,0,0,0,0,0,1
2021-02-08,Missouri,117,0.042735042735042736,0,0,0,0,0.9572649572649573
2021-02-22,Missouri,209,0.24401913875598086,0.004784688995215311,0,0,0,0.7511961722488038
2021-03-08,Missouri,238,0.39915966386554624,0,0,0,0,0.6008403361344538
2021-03-22,Missouri,287,0.662020905923345,0,0.010452961672473868,0,0,0.32752613240418116
2021-04-05,Missouri,375,0.8106666666666666,0.008,0.042666666666666665,0,0,0.1386666666666667
2021-04-19,Missouri,360,0.8083333333333333,0.005555555555555556,0.075,0.016666666666666666,0,0.09444444444444443
2021-05-03,Missouri,285,0.7894736842105263,0.0035087719298245615,0.08771929824561403,0.028070175438596492,0,0.09122807017543857
2021-05-17,Missouri,225,0.5333333333333333,0.013333333333333334,0.022222222222222223,0.38222222222222224,0,0.0488888888888889
2021-05-31,Missouri,514,0.2198443579766537,0.0038910505836575876,0.011673151750972763,0.7392996108949417,0,0.0252918287937743
2021-06-14,Missouri,660,0.04696969696969697,0,0.010606060606060607,0.9318181818181818,0,0.010606060606060631
2021-06-28,Missouri,999,0.018018018018018018,0,0.004004004004004004,0.9679679679679679,0,0.010010010010010027
2021-07-12,Missouri,1252,0.011182108626198083,0,0.001597444089456869,0.9848242811501597,0,0.0023961661341853277
2021-07-26,Missouri,1592,0.0043969849246231155,0,0.00314070351758794,0.989321608040201,0,0.003140703517587939
2021-08-09,Missouri,1341,0,0,0,0.9962714392244594,0,0.0037285607755406236
2021-08-23,Missouri,1314,0,0,7.6103500761035e-4,0.9961948249619482,0,0.003044140030441428
2021-09-06,Missouri,1420,0,0,0,0.997887323943662,0,0.0021126760563380254
2021-09-20,Missouri,1160,0,0,0,0.9974137931034482,0,0.002586206896551757
2021-10-04,Missouri,1007,0,0,0,1,0,0
2021-10-18,Missouri,1033,0,0,0,0.9980638915779284,0,0.0019361084220715918
2021-11-01,Missouri,981,0,0,0,0.9938837920489296,0,0.006116207951070374
2021-11-15,Missouri,849,0,0,0,0.9952885747938751,0.001177856301531213,0.0035335689045936734
2021-11-29,Missouri,1053,0,0,0,0.99335232668566,0.006647673314339981,3.8163916471489756e-17
2021-12-13,Missouri,1244,0,0,0,0.7443729903536977,0.25562700964630225,0
2021-12-27,Missouri,1563,0,0,0,0.2399232245681382,0.7594369801663468,6.39795265515053e-4
2022-01-10,Missouri,1428,0,0,0,0.03431372549019608,0.9656862745098039,0
2022-01-24,Missouri,1086,0,0,0,0.009208103130755065,0.990791896869245,0
2022-02-07,Missouri,767,0,0,0,0.001303780964797914,0.9986962190352021,0
2022-02-21,Missouri,305,0,0,0,0,1,0
2022-03-07,Missouri,67,0,0,0,0,1,0
2020-04-27,Louisiana,130,0,0,0,0,0,1
2020-05-11,Louisiana,86,0,0,0,0,0,1
2020-05-25,Louisiana,79,0,0,0,0,0,1
2020-06-08,Louisiana,88,0,0,0,0,0,1
2020-06-22,Louisiana,140,0,0,0,0,0,1
2020-07-06,Louisiana,165,0,0,0,0,0,1
2020-07-20,Louisiana,152,0,0,0,0,0,1
2020-08-03,Louisiana,137,0,0,0,0,0,1
2020-08-17,Louisiana,171,0,0,0,0,0,1
2020-08-31,Louisiana,83,0,0,0,0,0,1
2020-09-14,Louisiana,160,0,0,0,0,0,1
2020-09-28,Louisiana,25,0,0,0,0,0,1
2020-10-12,Louisiana,28,0,0,0,0,0,1
2020-10-26,Louisiana,44,0,0,0,0,0,1
2020-11-09,Louisiana,81,0,0,0,0,0,1
2020-11-23,Louisiana,141,0,0,0,0,0,1
2020-12-07,Louisiana,335,0,0,0,0,0,1
2020-12-21,Louisiana,342,0.0029239766081871343,0,0,0,0,0.9970760233918129
2021-01-11,Louisiana,353,0.0226628895184136,0,0,0,0,0.9773371104815864
2021-01-25,Louisiana,255,0.10196078431372549,0,0,0,0,0.8980392156862745
2021-02-08,Louisiana,233,0.1630901287553648,0,0,0,0,0.8369098712446352
2021-02-22,Louisiana,255,0.25098039215686274,0,0,0,0,0.7490196078431373
2021-03-08,Louisiana,189,0.42857142857142855,0,0,0,0,0.5714285714285714
2021-03-22,Louisiana,132,0.6590909090909091,0,0,0,0,0.34090909090909094
2021-04-05,Louisiana,220,0.7090909090909091,0,0.045454545454545456,0,0,0.24545454545454543
2021-04-19,Louisiana,175,0.8628571428571429,0,0.02857142857142857,0,0,0.10857142857142855
2021-05-03,Louisiana,173,0.8554913294797688,0,0.023121387283236993,0.017341040462427744,0,0.10404624277456646
2021-05-17,Louisiana,125,0.904,0,0.024,0,0,0.07199999999999998
2021-05-31,Louisiana,162,0.8271604938271605,0,0.06172839506172839,0.06172839506172839,0,0.04938271604938271
2021-06-14,Louisiana,158,0.6708860759493671,0,0.05063291139240506,0.22151898734177214,0,0.05696202531645569
2021-06-28,Louisiana,473,0.24312896405919662,0,0.012684989429175475,0.718816067653277,0,0.02536997885835094
2021-07-12,Louisiana,1509,0.05699138502319417,0,0.003976143141153081,0.9264413518886679,0,0.01259111994698486
2021-07-26,Louisiana,3118,0.01796023091725465,0,0.0012828736369467607,0.977228992944195,0,0.0035279025016036495
2021-08-09,Louisiana,2363,0.006347862886161659,0,0,0.9928057553956835,0,8.463817181548761e-4
2021-08-23,Louisiana,1531,0.001959503592423253,0,0,0.9960809928151535,0,0.0019595035924232507
2021-09-06,Louisiana,901,0.003329633740288568,0,0,0.9955604883462819,0,0.0011098779134295356
2021-09-20,Louisiana,701,0,0,0,0.9957203994293866,0,0.004279600570613384
2021-10-04,Louisiana,466,0,0,0,0.9935622317596566,0,0.006437768240343367
2021-10-18,Louisiana,282,0,0,0,0.9964539007092199,0,0.0035460992907800915
2021-11-01,Louisiana,306,0,0,0,0.9934640522875817,0,0.0065359477124182774
2021-11-15,Louisiana,216,0,0,0,0.9907407407407407,0,0.0092592592592593
2021-11-29,Louisiana,476,0,0,0,0.6911764705882353,0.3088235294117647,0
2021-12-13,Louisiana,908,0,0,0,0.1420704845814978,0.8579295154185022,1.1102230246251565e-16
2021-12-27,Louisiana,2349,0,0,0,0.016602809706257982,0.9833971902937421,0
2022-01-10,Louisiana,1165,0,0,0,0.002575107296137339,0.9965665236051502,8.583690987125081e-4
2022-01-24,Louisiana,1245,0,0,0,0,1,0
2022-02-07,Louisiana,749,0,0,0,0,1,0
2022-02-21,Louisiana,271,0,0,0,0.0036900369003690036,0.996309963099631,0
2022-03-07,Louisiana,61,0,0,0,0,1,0
2020-05-11,Kentucky,5,0,0,0,0,0,1
2020-05-25,Kentucky,4,0,0,0,0,0,1
2020-06-08,Kentucky,12,0,0,0,0,0,1
2020-07-06,Kentucky,1,0,0,0,0,0,1
2020-08-03,Kentucky,1,0,0,0,0,0,1
2020-08-17,Kentucky,1,0,0,0,0,0,1
2020-08-31,Kentucky,10,0,0,0,0,0,1
2020-09-14,Kentucky,3,0,0,0,0,0,1
2020-09-28,Kentucky,2,0,0,0,0,0,1
2020-10-12,Kentucky,11,0,0,0,0,0,1
2020-10-26,Kentucky,85,0,0,0,0,0,1
2020-11-09,Kentucky,30,0,0,0,0,0,1
2020-11-23,Kentucky,16,0,0,0,0,0,1
2020-12-07,Kentucky,15,0,0,0,0,0,1
2020-12-21,Kentucky,111,0.009009009009009009,0,0,0,0,0.990990990990991
2021-01-11,Kentucky,86,0.05813953488372093,0,0,0,0,0.9418604651162791
2021-01-25,Kentucky,72,0.041666666666666664,0,0,0,0,0.9583333333333334
2021-02-08,Kentucky,111,0.08108108108108109,0,0,0,0,0.9189189189189189
2021-02-22,Kentucky,164,0.14634146341463414,0,0,0,0,0.8536585365853658
2021-03-08,Kentucky,295,0.33220338983050846,0,0.003389830508474576,0.003389830508474576,0,0.6610169491525425
2021-03-22,Kentucky,319,0.45768025078369906,0.003134796238244514,0.01567398119122257,0.012539184952978056,0,0.5109717868338559
2021-04-05,Kentucky,315,0.7015873015873015,0.0031746031746031746,0.022222222222222223,0.009523809523809525,0,0.26349206349206356
2021-04-19,Kentucky,577,0.8058925476603119,0,0.0415944540727903,0.008665511265164644,0,0.1438474870017331
2021-05-03,Kentucky,553,0.8028933092224232,0.0018083182640144665,0.04701627486437613,0.018083182640144666,0,0.13019891500904154
2021-05-17,Kentucky,297,0.7744107744107744,0,0.11447811447811448,0.016835016835016835,0,0.09427609427609424
2021-05-31,Kentucky,181,0.7237569060773481,0,0.08287292817679558,0.0718232044198895,0,0.12154696132596683
2021-06-14,Kentucky,157,0.5668789808917197,0,0.06369426751592357,0.25477707006369427,0,0.11464968152866244
2021-06-28,Kentucky,230,0.1391304347826087,0,0.08260869565217391,0.7260869565217392,0,0.052173913043478265
2021-07-12,Kentucky,482,0.043568464730290454,0,0.014522821576763486,0.9232365145228216,0,0.018672199170124474
2021-07-26,Kentucky,936,0.009615384615384616,0,0.008547008547008548,0.9668803418803419,0,0.014957264957264984
2021-08-09,Kentucky,1443,0,0,0.001386001386001386,0.9965349965349966,0,0.002079002079002061
2021-08-23,Kentucky,2281,4.3840420868040335e-4,0,0,0.997807978956598,0,0.0017536168347216385
2021-09-06,Kentucky,2103,0,0,0,0.9990489776509748,0,9.510223490252212e-4
2021-09-20,Kentucky,1198,0,0,0,1,0,0
2021-10-04,Kentucky,1007,0,0,0,1,0,0
2021-10-18,Kentucky,718,0,0,0,0.9958217270194986,0,0.004178272980501441
2021-11-01,Kentucky,667,0,0,0,0.9940029985007496,0,0.005997001499250421
2021-11-15,Kentucky,731,0,0,0,0.9972640218878249,0,0.002735978112175075
2021-11-29,Kentucky,1244,0,0,0,0.9959807073954984,0.0040192926045016075,1.5612511283791264e-17
2021-12-13,Kentucky,904,0,0,0,0.7920353982300885,0.20464601769911506,0.0033185840707964376
2021-12-27,Kentucky,176,0,0,0,0.13636363636363635,0.8636363636363636,0
2022-01-10,Kentucky,644,0,0,0,0.017080745341614908,0.9829192546583851,0
2022-01-24,Kentucky,946,0,0,0,0,1,0
2022-02-07,Kentucky,941,0,0,0,0.003188097768331562,0.9968119022316685,0
2022-02-21,Kentucky,487,0,0,0,0,1,0
2022-03-07,Kentucky,90,0,0,0,0,1,0
2020-05-25,Vermont,2,0,0,0,0,0,1
2020-09-28,Vermont,1,0,0,0,0,0,1
2020-11-09,Vermont,15,0,0,0,0,0,1
2020-11-23,Vermont,3,0,0,0,0,0,1
2020-12-21,Vermont,15,0,0,0,0,0,1
2021-01-11,Vermont,15,0,0,0,0,0,1
2021-01-25,Vermont,40,0,0,0,0,0,1
2021-02-08,Vermont,39,0.02564102564102564,0,0,0,0,0.9743589743589743
2021-02-22,Vermont,48,0.14583333333333334,0,0,0,0,0.8541666666666666
2021-03-08,Vermont,132,0.3333333333333333,0,0,0,0,0.6666666666666667
2021-03-22,Vermont,122,0.5983606557377049,0,0.03278688524590164,0,0,0.36885245901639346
2021-04-05,Vermont,145,0.6137931034482759,0,0.006896551724137931,0,0,0.3793103448275862
2021-04-19,Vermont,217,0.6774193548387096,0,0.059907834101382486,0.004608294930875576,0,0.2580645161290323
2021-05-03,Vermont,219,0.5844748858447488,0.0091324200913242,0.0228310502283105,0.0045662100456621,0,0.3789954337899544
2021-05-17,Vermont,64,0.515625,0,0.015625,0.015625,0,0.453125
2021-05-31,Vermont,9,0.7777777777777778,0,0.1111111111111111,0,0,0.1111111111111111
2021-06-14,Vermont,18,0.2777777777777778,0,0.05555555555555555,0.5555555555555556,0,0.11111111111111108
2021-06-28,Vermont,23,0.08695652173913043,0,0,0.8695652173913043,0,0.0434782608695653
2021-07-12,Vermont,74,0.013513513513513514,0,0,0.972972972972973,0,0.013513513513513487
2021-07-26,Vermont,292,0,0,0,0.9931506849315068,0,0.006849315068493178
2021-08-09,Vermont,557,0.003590664272890485,0,0.0017953321364452424,0.9946140035906643,0,-1.5612511283791264e-17
2021-08-23,Vermont,831,0,0,0,1,0,0
2021-09-06,Vermont,871,0,0,0,1,0,0
2021-09-20,Vermont,956,0,0,0,1,0,0
2021-10-04,Vermont,1264,0,0,0,1,0,0
2021-10-18,Vermont,1159,0,0,0,0.999137187230371,0,8.628127696289623e-4
2021-11-01,Vermont,1731,0,0,0,1,0,0
2021-11-15,Vermont,1199,0,0,0,1,0,0
2021-11-29,Vermont,1647,0,0,0,0.9957498482088646,0.004250151791135397,1.734723475976807e-17
2021-12-13,Vermont,296,0,0,0,0.597972972972973,0.40202702702702703,-5.551115123125783e-17
2021-12-27,Vermont,1132,0,0,0,0.06802120141342756,0.9319787985865724,0
2022-01-10,Vermont,2085,0,0,0,0.01630695443645084,0.9836930455635492,0
2022-01-24,Vermont,1404,0,0,0,0.004273504273504274,0.9957264957264957,0
2022-02-07,Vermont,1383,0,0,0,0.0014461315979754157,0.9985538684020245,0
2022-02-21,Vermont,928,0,0,0,0.0021551724137931034,0.9978448275862069,0
2022-03-07,Vermont,543,0,0,0,0,1,0
2020-04-27,South Carolina,17,0,0,0,0,0,1
2020-05-11,South Carolina,10,0,0,0,0,0,1
2020-05-25,South Carolina,15,0,0,0,0,0,1
2020-06-08,South Carolina,87,0,0,0,0,0,1
2020-06-22,South Carolina,119,0,0,0,0,0,1
2020-07-06,South Carolina,151,0,0,0,0,0,1
2020-07-20,South Carolina,129,0,0,0,0,0,1
2020-08-03,South Carolina,121,0,0,0,0,0,1
2020-08-17,South Carolina,16,0,0,0,0,0,1
2020-08-31,South Carolina,115,0,0,0,0,0,1
2020-09-14,South Carolina,63,0,0,0,0,0,1
2020-09-28,South Carolina,20,0,0,0,0,0,1
2020-10-12,South Carolina,7,0,0,0,0,0,1
2020-10-26,South Carolina,22,0,0,0,0,0,1
2020-11-09,South Carolina,12,0,0,0,0,0,1
2020-11-23,South Carolina,20,0,0,0,0,0,1
2020-12-07,South Carolina,29,0,0,0,0,0,1
2020-12-21,South Carolina,114,0,0,0,0,0,1
2021-01-11,South Carolina,262,0,0.015267175572519083,0,0,0,0.9847328244274809
2021-01-25,South Carolina,357,0,0.01680672268907563,0,0,0,0.9831932773109243
2021-02-08,South Carolina,291,0.024054982817869417,0.010309278350515464,0,0,0,0.9656357388316151
2021-02-22,South Carolina,174,0.14367816091954022,0.040229885057471264,0.005747126436781609,0,0,0.8103448275862069
2021-03-08,South Carolina,208,0.3269230769230769,0.028846153846153848,0.03365384615384615,0,0,0.6105769230769231
2021-03-22,South Carolina,486,0.5473251028806584,0.07613168724279835,0.06172839506172839,0,0,0.3148148148148149
2021-04-05,South Carolina,539,0.6029684601113172,0.06307977736549165,0.04823747680890538,0,0,0.28571428571428575
2021-04-19,South Carolina,326,0.7085889570552147,0.024539877300613498,0.03680981595092025,0,0,0.23006134969325148
2021-05-03,South Carolina,243,0.654320987654321,0.02880658436213992,0.05761316872427984,0.00823045267489712,0,0.2510288065843621
2021-05-17,South Carolina,148,0.7297297297297297,0.013513513513513514,0.06756756756756757,0.013513513513513514,0,0.1756756756756757
2021-05-31,South Carolina,119,0.8403361344537815,0,0.025210084033613446,0.025210084033613446,0,0.1092436974789916
2021-06-14,South Carolina,144,0.5208333333333334,0,0.0763888888888889,0.2986111111111111,0,0.10416666666666663
2021-06-28,South Carolina,289,0.15916955017301038,0,0.020761245674740483,0.7889273356401384,0,0.031141868512110746
2021-07-12,South Carolina,658,0.03343465045592705,0,0.007598784194528876,0.9437689969604863,0,0.015197568389057711
2021-07-26,South Carolina,1359,0.007358351729212656,0,0,0.9867549668874173,0,0.005886681383370118
2021-08-09,South Carolina,1488,0.0013440860215053765,0,6.720430107526882e-4,0.9946236559139785,0,0.003360215053763437
2021-08-23,South Carolina,1842,0,0,5.428881650380022e-4,0.995114006514658,0,0.004343105320304019
2021-09-06,South Carolina,1503,0,0,0,0.9986693280106453,0,0.0013306719893546592
2021-09-20,South Carolina,1138,0,0,0,0.9956063268892794,0,0.004393673110720586
2021-10-04,South Carolina,826,0,0,0,0.9987893462469734,0,0.001210653753026647
2021-10-18,South Carolina,572,0.0017482517482517483,0,0,0.9912587412587412,0,0.006993006993006978
2021-11-01,South Carolina,487,0,0,0,0.9917864476386037,0,0.008213552361396315
2021-11-15,South Carolina,367,0,0,0,0.997275204359673,0,0.0027247956403270157
2021-11-29,South Carolina,444,0,0,0,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18
2021-12-13,South Carolina,598,0,0,0,0.479933110367893,0.5117056856187291,0.00836120401337792
2021-12-27,South Carolina,1283,0,0,0,0.05689789555728761,0.9431021044427124,0
2022-01-10,South Carolina,1459,0,0,0,0.006854009595613434,0.9910897875257025,0.0020562028786840214
2022-01-24,South Carolina,1245,0,0,0,0.005622489959839358,0.9943775100401606,0
2022-02-07,South Carolina,713,0,0,0,0.001402524544179523,0.9985974754558204,0
2022-02-21,South Carolina,279,0,0,0,0,1,0
2022-03-07,South Carolina,46,0,0,0,0.021739130434782608,0.9782608695652174,0
2020-04-27,Nebraska,266,0,0,0,0,0,1
2020-05-11,Nebraska,75,0,0,0,0,0,1
2020-05-25,Nebraska,31,0,0,0,0,0,1
2020-06-08,Nebraska,12,0,0,0,0,0,1
2020-06-22,Nebraska,16,0,0,0,0,0,1
2020-07-06,Nebraska,21,0,0,0,0,0,1
2020-07-20,Nebraska,15,0,0,0,0,0,1
2020-08-03,Nebraska,15,0,0,0,0,0,1
2020-08-17,Nebraska,15,0,0,0,0,0,1
2020-08-31,Nebraska,20,0,0,0,0,0,1
2020-09-14,Nebraska,21,0,0,0,0,0,1
2020-09-28,Nebraska,26,0,0,0,0,0,1
2020-10-12,Nebraska,43,0,0,0,0,0,1
2020-10-26,Nebraska,42,0,0,0,0,0,1
2020-11-09,Nebraska,86,0,0,0,0,0,1
2020-11-23,Nebraska,37,0,0,0,0,0,1
2020-12-07,Nebraska,35,0,0,0,0,0,1
2020-12-21,Nebraska,103,0,0,0,0,0,1
2021-01-11,Nebraska,70,0,0,0,0,0,1
2021-01-25,Nebraska,107,0,0,0,0,0,1
2021-02-08,Nebraska,142,0.04929577464788732,0,0,0,0,0.9507042253521126
2021-02-22,Nebraska,81,0.07407407407407407,0,0,0,0,0.9259259259259259
2021-03-08,Nebraska,121,0.3140495867768595,0,0.01652892561983471,0,0,0.6694214876033058
2021-03-22,Nebraska,208,0.6778846153846154,0.004807692307692308,0.019230769230769232,0,0,0.2980769230769231
2021-04-05,Nebraska,354,0.8192090395480226,0.00847457627118644,0.022598870056497175,0,0,0.1497175141242938
2021-04-19,Nebraska,345,0.9130434782608695,0.005797101449275362,0.017391304347826087,0,0,0.06376811594202904
2021-05-03,Nebraska,304,0.8782894736842105,0.013157894736842105,0.013157894736842105,0.029605263157894735,0,0.06578947368421055
2021-05-17,Nebraska,124,0.8064516129032258,0.04032258064516129,0.0967741935483871,0.016129032258064516,0,0.04032258064516134
2021-05-31,Nebraska,63,0.42857142857142855,0,0.1746031746031746,0.38095238095238093,0,0.015873015873015872
2021-06-14,Nebraska,116,0.12931034482758622,0,0.1810344827586207,0.6551724137931034,0,0.034482758620689696
2021-06-28,Nebraska,165,0.03636363636363636,0,0.03636363636363636,0.9090909090909091,0,0.018181818181818202
2021-07-12,Nebraska,392,0.00510204081632653,0,0.00510204081632653,0.9821428571428571,0,0.007653061224489894
2021-07-26,Nebraska,381,0.007874015748031496,0.0026246719160104987,0,0.9868766404199475,0,0.002624671916010568
2021-08-09,Nebraska,743,0.0013458950201884253,0,0,0.9986541049798116,0,0
2021-08-23,Nebraska,1338,0,0,0,0.9992526158445441,0,7.473841554559435e-4
2021-09-06,Nebraska,1054,0,0,0,0.9990512333965844,0,9.48766603415585e-4
2021-09-20,Nebraska,1043,0,0,0,0.9990412272291467,0,9.587727708533222e-4
2021-10-04,Nebraska,883,0,0,0,0.9988674971687429,0,0.0011325028312570984
2021-10-18,Nebraska,972,0,0,0,0.9958847736625515,0,0.004115226337448541
2021-11-01,Nebraska,1245,0,0,0,0.9959839357429718,0,0.004016064257028162
2021-11-15,Nebraska,862,0,0,0,0.9953596287703016,0,0.0046403712296984034
2021-11-29,Nebraska,996,0,0,0,0.9909638554216867,0.008032128514056224,0.0010040160642570302
2021-12-13,Nebraska,615,0,0,0,0.7691056910569106,0.22926829268292684,0.0016260162601625383
2021-12-27,Nebraska,1531,0,0,0,0.16459830176355322,0.8347485303723057,6.531678641410466e-4
2022-01-10,Nebraska,2387,0,0,0,0.017595307917888565,0.9824046920821115,0
2022-01-24,Nebraska,1018,0,0,0,0.005893909626719057,0.9941060903732809,0
2022-02-07,Nebraska,438,0,0,0,0.0045662100456621,0.9954337899543378,1.1102230246251565e-16
2022-02-21,Nebraska,131,0,0,0,0,1,0
2022-03-07,Nebraska,42,0,0,0,0,1,0
2022-03-21,Nebraska,5,0,0,0,0,1,0
2020-04-27,Kansas,2,0,0,0,0,0,1
2020-05-11,Kansas,38,0,0,0,0,0,1
2020-05-25,Kansas,26,0,0,0,0,0,1
2020-06-08,Kansas,16,0,0,0,0,0,1
2020-07-06,Kansas,251,0,0,0,0,0,1
2020-07-20,Kansas,285,0,0,0,0,0,1
2020-08-03,Kansas,102,0,0,0,0,0,1
2020-08-17,Kansas,11,0,0,0,0,0,1
2020-08-31,Kansas,2,0,0,0,0,0,1
2020-09-14,Kansas,4,0,0,0,0,0,1
2020-09-28,Kansas,5,0,0,0,0,0,1
2020-10-12,Kansas,30,0,0,0,0,0,1
2020-10-26,Kansas,40,0,0,0,0,0,1
2020-11-09,Kansas,25,0,0,0,0,0,1
2020-11-23,Kansas,65,0,0,0,0,0,1
2020-12-07,Kansas,27,0,0,0,0,0,1
2020-12-21,Kansas,150,0,0,0,0,0,1
2021-01-11,Kansas,94,0,0,0,0,0,1
2021-01-25,Kansas,204,0.004901960784313725,0,0,0,0,0.9950980392156863
2021-02-08,Kansas,84,0.011904761904761904,0,0,0,0,0.9880952380952381
2021-02-22,Kansas,107,0.17757009345794392,0,0,0,0,0.822429906542056
2021-03-08,Kansas,133,0.3308270676691729,0.007518796992481203,0,0,0,0.6616541353383458
2021-03-22,Kansas,198,0.5555555555555556,0.020202020202020204,0.005050505050505051,0,0,0.41919191919191917
2021-04-05,Kansas,264,0.6628787878787878,0.003787878787878788,0.10984848484848485,0,0,0.2234848484848485
2021-04-19,Kansas,452,0.672566371681416,0.0022123893805309734,0.18584070796460178,0.01991150442477876,0,0.11946902654867253
2021-05-03,Kansas,389,0.6786632390745502,0.002570694087403599,0.2442159383033419,0.017994858611825194,0,0.0565552699228791
2021-05-17,Kansas,278,0.5611510791366906,0.01079136690647482,0.22302158273381295,0.11151079136690648,0,0.09352517985611514
2021-05-31,Kansas,231,0.3463203463203463,0,0.12121212121212122,0.5151515151515151,0,0.017316017316017285
2021-06-14,Kansas,327,0.13761467889908258,0,0.07339449541284404,0.7584097859327217,0,0.030581039755351647
2021-06-28,Kansas,680,0.03529411764705882,0,0.008823529411764706,0.9338235294117647,0,0.022058823529411766
2021-07-12,Kansas,957,0.009404388714733543,0,0.003134796238244514,0.9801462904911181,0,0.007314524555903773
2021-07-26,Kansas,844,0.001184834123222749,0,0.002369668246445498,0.9893364928909952,0,0.0071090047393364796
2021-08-09,Kansas,910,0.002197802197802198,0,0,0.9978021978021978,0,0
2021-08-23,Kansas,948,0.0010548523206751054,0,0,0.9968354430379747,0,0.002109704641350185
2021-09-06,Kansas,949,0,0,0,0.9989462592202318,0,0.0010537407797681642
2021-09-20,Kansas,775,0,0,0,0.9987096774193548,0,0.001290322580645209
2021-10-04,Kansas,536,0,0,0,0.9944029850746269,0,0.005597014925373123
2021-10-18,Kansas,910,0,0,0,0.9967032967032967,0,0.003296703296703285
2021-11-01,Kansas,1003,0,0,0,0.9950149551345963,0,0.004985044865403743
2021-11-15,Kansas,791,0,0,0,0.9936788874841972,0,0.006321112515802807
2021-11-29,Kansas,917,0,0,0,0.9978189749182116,0.0021810250817884407,-2.8189256484623115e-17
2021-12-13,Kansas,654,0,0,0,0.8211009174311926,0.17737003058103976,0.0015290519877676212
2021-12-27,Kansas,732,0,0,0,0.2185792349726776,0.7814207650273224,0
2022-01-10,Kansas,1237,0,0,0,0.03152789005658852,0.9684721099434115,0
2022-01-24,Kansas,1205,0,0,0,0.004149377593360996,0.995850622406639,0
2022-02-07,Kansas,497,0,0,0,0.002012072434607646,0.9979879275653923,0
2022-02-21,Kansas,138,0,0,0,0,1,0
